UUID,VIN,Make,Model,Mileage,Year,Price,Zip Code,Create Date,Update Date,String column,Number column,Date column
653463697108,233879371,JMOP,XWFG,237946,1995,"$26,762.00",79025,3/14/2014,12/13/2010,JRPV,770149,41887
996062750254,417007867,DMJX,WHJB,176464,1984,"$5,614.00",66333,12/18/2007,11/4/2008,DXXQ,1335893,41437
714443288685,799861766,TLVF,WSQM,159112,1985,"$8,597.00",53274,9/27/2006,9/15/2012,LKXX,391291,42996
590714698559,163265998,LIXC,LEFT,144587,1989,"$26,466.00",28807,5/25/2006,8/24/2005,NMFY,365132,40311
460449629862,938609664,KUJC,DJEA,188605,1998,"$17,663.00",60716,12/12/2009,1/21/2013,SFYW,1448562,42416
183157721909,404157253,JNKH,TWGN,206296,1981,"$14,205.00",70789,1/25/2009,10/7/2014,CFYY,1180842,41295
875521465796,196690912,VSBX,QTCS,229526,1991,"$6,167.00",5061,2/16/2014,11/3/2017,EQAR,62540,40091
348830562980,476891885,CMHH,HQRU,228972,2018,"$12,506.00",12646,2/7/2018,3/24/2007,SECT,906629,42995
575713672088,110501671,RGON,TKEX,5593,1987,"$5,879.00",20236,3/17/2013,2/28/2016,MGYR,53248,42391
369957602428,653991241,SNHO,FEWU,122000,1996,"$27,808.00",80561,3/13/2007,1/10/2021,HQLD,817677,40716
546648053369,479304019,SBJN,QHIC,25465,1985,"$17,932.00",38374,12/29/2016,3/17/2011,MQEQ,291406,39679
955336901712,625493352,EENS,NCVM,12299,2022,"$29,832.00",80702,4/24/2008,2/24/2017,BEJE,316962,42398
880118178756,559949404,JHSJ,HOPL,82053,1991,"$26,817.00",87502,3/13/2006,11/17/2010,GSCY,459372,41743
235749986037,121575931,EGBD,HITH,65782,2016,"$19,504.00",44013,9/9/2012,8/19/2018,YGWM,609663,41066
514134419705,695987385,PTOK,KKQP,112552,2014,"$21,746.00",75956,3/1/2014,3/5/2017,BSRF,925060,39262
774370941406,868071780,WVNM,JEBR,87394,1997,"$13,055.00",89257,6/24/2015,7/26/2005,BCUM,78498,40191
668523150862,177185141,GFIV,IYIX,224011,1984,"$12,862.00",98782,1/10/2021,12/23/2016,PBYL,308124,42088
525973271721,934080498,JMCN,QNKW,135278,1997,"$23,578.00",74908,12/16/2012,8/31/2019,RLFF,793119,40052
698139906615,157181537,MSMW,ARUQ,182564,2011,"$18,898.00",63770,2/18/2008,3/5/2009,USJN,1470792,42621
384169679286,704621444,VAOE,NUUY,239947,1998,"$7,336.00",63279,1/12/2013,6/15/2020,MOTV,900598,38829
675595804741,278179901,CKMB,STIU,81350,2014,"$11,663.00",55841,4/6/2007,11/8/2011,RDCW,1063522,41403
978330788252,358922271,TFGG,VJCN,9100,2010,"$11,994.00",97171,8/10/2012,8/6/2017,MHMQ,365571,42585
440618090091,436175078,IWWS,KVPG,222778,2019,"$14,616.00",83453,10/16/2006,10/27/2013,KFRK,250967,41262
397483660215,868700561,BEQF,PAIM,218432,2015,"$24,633.00",67246,12/7/2010,2/18/2006,VYSI,558563,38429
772070402143,799947523,DHES,CIRV,76355,2006,"$6,368.00",19708,5/28/2006,9/21/2014,CIOS,747662,41158
598970261990,433194052,PKAF,YMWU,195673,2022,"$9,503.00",12287,10/6/2012,1/6/2006,PKBU,1195905,43028
517358614264,186494996,LLBY,DRCT,149346,1995,"$25,235.00",24612,2/12/2008,10/16/2007,WRWU,744387,41598
396846238376,316557983,SXKF,MUND,9444,2017,"$28,561.00",62059,12/21/2012,5/17/2005,DVQY,20282,42369
551371076154,217069818,DYAO,RKRN,233255,2012,"$25,311.00",19526,4/8/2008,8/22/2006,DQHW,1165044,41340
356126700878,546722741,KOYM,BRDM,222496,2016,"$27,560.00",79233,6/13/2009,11/30/2006,NOWR,655908,40628
989984595438,586726798,XGDI,AIDN,160357,2005,"$14,459.00",56277,9/26/2017,6/21/2015,OOQX,165000,41665
251559651464,416346656,NTHL,TSTY,6642,2019,"$24,308.00",40895,4/25/2005,10/16/2012,YSWN,842373,43484
391061216805,189247763,RGLT,KPLC,73448,2008,"$6,352.00",53557,11/8/2011,4/9/2012,OBBB,103791,39754
486458775278,909877815,OQYM,FTGO,28483,1980,"$14,180.00",87951,7/24/2015,11/13/2012,GJKW,252446,40989
486129101217,844297971,CHDG,RUOY,102820,1989,"$25,132.00",53753,7/22/2018,3/31/2015,DLHA,263618,40940
531403139174,575036630,UWHM,VSFN,225478,2014,"$11,436.00",60799,2/8/2012,8/6/2007,CUMA,931834,41204
978758661801,378297479,PHSP,TJJX,75316,2006,"$12,597.00",21614,8/14/2014,10/18/2015,DGTJ,502490,42939
602765760340,291643500,SJFH,QFCX,205777,2020,"$18,933.00",89071,5/26/2009,12/4/2009,GHES,866739,42461
159001746228,551184731,EAVB,DNXW,68822,2012,"$28,303.00",69575,6/10/2019,5/18/2020,VTXT,1239041,42332
395838177487,440347675,DATX,ODAS,191555,1986,"$11,406.00",51348,6/26/2014,12/12/2011,GRAR,308244,41362
737956740551,792247930,AVCK,XDNR,80587,1984,"$6,714.00",56031,10/7/2020,10/21/2017,VBAF,240778,43191
150854441227,583487016,NHOP,BWLQ,166215,1994,"$9,470.00",15004,12/2/2010,10/29/2017,YCGC,601764,39798
331170920651,186551998,UFOE,LFQB,54568,2000,"$8,220.00",85478,10/9/2020,1/3/2020,FYPE,561874,43512
116880576100,180353373,FACA,BDOQ,96778,1991,"$8,372.00",86898,1/19/2009,4/25/2017,DEYK,10372,43859
275617063098,324060140,RTNV,XUPM,140269,1984,"$5,463.00",11724,7/30/2020,5/9/2006,PTPT,139893,40594
888031810889,430200297,PHWV,XWIW,74736,1988,"$23,436.00",90477,8/25/2005,4/8/2016,CMNF,430755,38588
971624021089,804013180,XUJA,NCST,16803,1999,"$15,047.00",46000,1/1/2013,3/4/2016,OCIF,1177296,41709
688828081440,374365795,TNFY,FUJP,21381,2005,"$16,123.00",54742,12/17/2009,4/17/2017,AESW,984791,43240
400450628393,652976859,MQLE,XKOD,21043,2020,"$29,299.00",34993,12/21/2018,2/28/2009,KTLQ,1390995,42254
446032176756,870162459,OGUV,MPCL,87100,2004,"$22,078.00",84234,9/23/2009,11/9/2014,WWPR,678969,40539
390032730026,324496460,PTLJ,DFAY,96398,1980,"$21,737.00",53793,5/20/2020,3/8/2012,ARUA,752070,44186
688677776665,845291700,POBR,PAJO,160595,2003,"$6,030.00",37895,6/1/2013,1/25/2018,IPBL,457649,41806
128479657203,767623944,HIDD,MHMH,46837,1991,"$9,142.00",55415,1/5/2009,10/29/2012,SEDW,649328,43411
597143621386,144363986,SWCQ,PUOT,137659,2018,"$29,649.00",97801,9/12/2019,3/12/2011,VCQI,647522,39354
957637552763,179630283,TCUG,GQXP,124497,1980,"$17,525.00",1686,9/3/2010,4/3/2019,MHKR,481269,39739
877335627807,425858456,GTBD,VWDR,155950,1985,"$25,549.00",58334,11/6/2008,5/4/2012,CLTB,724117,39842
400773480051,751723556,KNOO,CMRO,242026,2014,"$13,487.00",35513,7/19/2015,10/17/2015,XAFM,1376104,41645
563881247862,766053890,UQUW,ULBT,135396,2005,"$20,478.00",22155,9/14/2013,9/8/2016,IGTW,217037,38361
680279827693,315111703,LKJF,GVVU,23684,2011,"$7,903.00",27210,1/20/2015,7/9/2018,FEMQ,766412,41906
373616624287,878939612,GXBL,IBOS,231188,2011,"$29,091.00",94123,1/23/2005,2/19/2007,DOMD,1288293,42606
687177199683,845642669,COWV,OGWV,29331,2009,"$14,024.00",68835,4/17/2009,6/9/2007,FYKC,322395,42290
799761620666,591015175,YTGH,RLCG,128082,2013,"$28,665.00",18566,1/9/2011,10/24/2009,DKMA,1365115,42017
155847407341,568696757,OUAE,JATW,148092,1997,"$19,789.00",1582,3/18/2010,11/23/2015,DSNX,454049,40284
890552188254,885667463,GKUM,NJGF,204289,1981,"$8,074.00",92214,2/20/2020,8/1/2012,YBLM,1309408,39776
439403041733,159988177,KDJY,REBG,85051,1993,"$16,870.00",38674,4/12/2021,9/17/2020,EBSF,1085362,43595
921564555051,692243869,HXYX,ORLT,46195,2020,"$28,466.00",96020,9/24/2010,5/6/2010,HXOA,1255269,39436
445763263235,883252988,LTFQ,TNSY,193223,1997,"$5,841.00",6992,11/13/2019,12/26/2005,RAVK,902273,39053
596666748693,374101578,QYTH,TMOL,237436,1989,"$19,590.00",47615,3/26/2012,10/20/2016,WBFK,1008114,40793
887029978815,371073407,NXTM,ULDI,121628,2000,"$24,319.00",36851,2/8/2009,5/16/2018,QUBW,1101710,42531
691925717257,522200705,MLCK,CGLD,36185,1988,"$16,810.00",64367,12/23/2007,3/31/2014,XQDS,260953,39606
378135296093,701739878,PQUT,UNMN,36551,1992,"$28,523.00",13607,8/2/2007,3/5/2014,SYSM,207166,41474
653654910878,885929643,GLBR,IEGR,13581,2009,"$23,362.00",9161,2/3/2017,10/23/2014,KDJW,84402,38843
740757737759,572319426,LRKB,QIIF,237009,1983,"$8,735.00",94825,10/12/2019,5/14/2011,DCRH,916500,38724
735185596462,940825250,QAXR,INXV,156809,1998,"$22,838.00",39691,4/30/2015,12/1/2006,GDXI,1366615,43582
278798005392,518033957,PHBG,NGEO,56619,2006,"$7,541.00",40819,5/7/2010,9/18/2020,UXWT,291787,40185
686284915195,269008653,HKIA,BYTS,24878,1981,"$19,658.00",2319,6/24/2013,5/16/2012,DLLR,456300,40459
978687535335,390517243,QAQQ,DCJQ,237413,1987,"$25,867.00",97853,2/9/2011,5/14/2016,LRGE,397213,44286
419127015436,198145260,RSID,TIGS,61467,2005,"$22,987.00",66399,7/1/2014,2/26/2012,NYAA,1338354,40865
195715580889,525190848,WCUL,RVUK,49442,2015,"$8,786.00",76049,7/19/2016,7/16/2010,HOJN,1202041,41751
760373447191,139512073,GJLY,NXHS,193446,2022,"$11,368.00",30240,4/18/2011,7/2/2014,TCQL,1340972,44000
743452171744,601365731,OFSY,FEME,58357,1997,"$19,360.00",36994,8/31/2019,2/2/2021,GQJK,168355,39784
450565882097,786585289,XXMA,AOBG,243960,2001,"$28,988.00",99146,10/14/2013,7/19/2019,CBQY,109795,43360
142079022658,511037448,SEHL,XVAL,85536,1980,"$13,722.00",28805,8/29/2007,1/16/2016,EHXW,771579,39811
280322338690,279029703,RREO,RUJO,235787,2016,"$16,735.00",25714,4/5/2011,8/20/2005,QEQP,122120,41610
870694374470,994813177,FKQW,XRYD,217794,2003,"$21,727.00",3457,6/19/2005,1/22/2011,QBYA,1145876,40175
313716685547,419971339,PLVI,YNEW,10588,1994,"$15,019.00",56920,1/9/2021,4/27/2008,QJJX,759115,42114
233918148397,999913470,MAWV,PXRM,82737,2017,"$10,487.00",17701,8/27/2018,6/1/2006,SCKO,1321766,43041
168975774302,219175228,GLLJ,OWUN,160750,2012,"$10,096.00",78713,2/28/2013,5/19/2014,MPRB,354777,43873
502692529591,947468753,UOVJ,NFWS,71242,1987,"$14,354.00",45161,3/20/2018,11/17/2006,GQCK,1283235,39885
526836085586,953749598,IECC,YHBK,201318,2002,"$9,427.00",21500,3/19/2005,8/3/2020,MSOD,1215851,44027
339162793944,728931645,MJFD,IOQW,168342,2015,"$16,601.00",23840,6/21/2010,8/8/2006,NSFC,577748,44167
859452518972,919087119,UDDI,YOFG,218077,2015,"$16,607.00",56909,10/23/2006,10/19/2005,LCBC,1075481,41444
714859483457,956713305,IODK,MSDG,224646,2017,"$20,391.00",86269,2/28/2010,7/28/2016,FGRF,1087135,40987
304855343688,834080417,NFFR,RUMJ,20549,1996,"$20,666.00",3004,11/10/2009,6/19/2019,VHXV,731160,42952
286825698896,577302588,NKOE,OBIM,152752,1982,"$28,287.00",95143,1/4/2017,11/16/2017,PMLX,1207763,39957
811126407913,359666921,ENWM,LTWC,20409,1982,"$8,055.00",69835,11/11/2011,10/8/2016,RWHA,972762,40503
997389860163,379127355,XIJI,WEOU,181475,1984,"$19,531.00",57097,9/30/2005,5/4/2019,UKRG,280683,41505
893544142746,652239033,QEXY,GEUW,111155,2009,"$21,503.00",36307,4/1/2006,12/19/2014,HVSI,867579,38511
107342668548,538070172,VDNN,BAQB,69952,2021,"$17,898.00",53203,2/26/2006,5/29/2010,WCBT,39993,41881
660073001942,662479853,LBSB,KQKY,181179,2012,"$15,840.00",1286,5/3/2019,5/16/2007,AFAJ,1084456,43378
489508088091,394467438,AAOK,PAVS,177301,2000,"$17,747.00",93972,4/21/2007,7/9/2008,MHVY,340114,40259
784205454387,985148851,UMDL,RPMD,67566,1997,"$5,175.00",3892,3/1/2013,9/13/2015,EBTM,884043,43655
588094272998,633030060,YIBI,SMMT,66664,1986,"$18,834.00",36671,11/30/2010,1/30/2009,TLRA,1119547,39246
428070103958,990950336,DTXG,FJGJ,209886,2010,"$18,626.00",49119,4/20/2013,10/22/2012,EXVY,954928,43203
659569601751,485659923,EJKL,TGWG,206650,1981,"$28,047.00",46468,2/16/2013,12/31/2010,QWMG,413126,40871
226983107276,422892616,QBJA,SQBK,65118,1985,"$26,830.00",3042,12/8/2005,6/7/2010,JECK,643997,40493
431746256641,623653695,SMKD,CWRG,138935,2003,"$21,614.00",13399,9/12/2019,9/6/2014,YKVH,1457529,43279
843634152789,206817153,CIWO,IHMV,188153,1991,"$26,442.00",66775,5/9/2018,7/19/2005,CYGR,291632,44214
960693414587,685145268,EUQB,JSFU,229458,1991,"$20,146.00",72879,6/14/2017,12/9/2014,CVIP,962479,39338
135570641118,619691206,BYPW,JVKB,17318,2013,"$28,542.00",88276,6/2/2007,2/19/2009,XXNI,658852,41402
899284407877,863516742,DIYX,RXUK,105272,2011,"$5,532.00",7280,4/5/2007,11/13/2011,MJLC,1334622,41586
173594002507,535769199,TYHY,DYPV,118337,2011,"$19,787.00",96647,3/16/2015,7/30/2018,TISX,741651,40516
968655390553,488393328,NBNN,ORDV,131867,1984,"$27,804.00",13907,4/27/2012,2/10/2009,CLOR,1232566,39247
716442395306,656109712,UNGY,CSSJ,151415,2017,"$16,211.00",23531,10/10/2008,7/18/2013,OXDC,355759,40952
804482686160,771031499,TIQB,ARSY,10157,2007,"$22,378.00",15163,4/28/2015,9/16/2008,VRRO,663155,40389
524348178092,842766016,WHPI,CUMY,89671,2009,"$11,830.00",21853,10/8/2018,5/31/2017,HMQX,1294886,43124
526446964035,576524165,XFBP,NOOV,112401,2004,"$12,196.00",9198,5/21/2017,12/22/2012,PLEB,949473,40707
561684424974,467144420,JGWR,BRMY,42443,1984,"$11,843.00",72850,6/12/2005,2/12/2019,YDYA,267815,43953
302031712784,975208180,WUDA,XRSR,123927,2010,"$7,247.00",34190,10/5/2008,1/7/2010,QHMH,44282,38903
648221559869,929753187,XYWS,JIRI,190628,2017,"$8,919.00",40011,5/2/2015,8/5/2015,LIGP,496501,39566
878205163890,521706685,QMVC,CKTL,66800,1997,"$18,351.00",61761,2/7/2008,4/16/2007,KPBN,846300,40474
816084994426,273364481,JEUA,NNYB,91910,1999,"$20,072.00",43188,3/19/2013,6/13/2020,ESDJ,1121207,42134
577668249283,601721225,SFBN,XBFO,85549,1994,"$16,433.00",80612,6/27/2010,7/5/2016,ADCL,1045655,40304
782231167767,346315428,EPFI,CDSS,85675,1992,"$24,456.00",80312,1/25/2019,7/5/2009,HYUO,811927,39846
674145166325,271370897,TOBT,QBPD,212918,1980,"$29,143.00",61187,12/20/2016,5/12/2011,CXRU,455485,38475
766351786843,450425875,CMXW,PDIU,50433,1989,"$23,324.00",68437,1/28/2007,2/15/2008,AHKG,112635,43133
805384369447,921732647,TSNH,MRML,17812,2005,"$8,631.00",57347,3/9/2021,4/11/2006,MGGR,1014803,40071
754091256044,647266903,QEGV,SQIV,136657,2011,"$28,629.00",43445,7/15/2005,8/20/2017,KRMF,1478308,42253
567677896109,520257925,AEKQ,WDTL,189110,2013,"$17,767.00",48220,1/3/2008,6/22/2015,XGRK,178350,43506
103154141532,286045727,KWQD,BDUX,66916,1991,"$5,649.00",89881,4/9/2006,6/2/2008,YHKX,71441,43250
484158120153,581724485,NBDW,WPUS,179758,2003,"$18,542.00",19470,7/20/2012,1/12/2017,GISP,444358,38932
213431655321,840260580,RSNN,KKHS,168798,2009,"$16,637.00",42909,9/10/2007,1/14/2013,ETPD,381750,38863
606070565434,282945073,PRKI,WCWT,95512,2001,"$24,939.00",40425,10/14/2008,12/23/2014,GDQY,1019205,42419
175146750665,602918362,PSDQ,HGME,64322,1984,"$26,098.00",45048,11/14/2013,6/16/2017,IXYV,419359,41516
104636300161,269019233,RUTP,ACEH,78002,1993,"$21,000.00",94359,5/19/2011,2/28/2006,ERIW,302306,43579
484973242414,141205149,FPSW,ABAC,121711,1995,"$25,813.00",65747,10/11/2006,12/22/2014,RNOB,1259938,38597
136808906164,973721381,CSYR,EOAJ,25422,1982,"$16,266.00",41513,4/27/2020,7/16/2007,XTYY,1417049,40130
988212413904,971075405,NQDV,VWLH,94689,1983,"$18,498.00",24256,12/1/2009,1/29/2020,OAUU,306622,39147
124812673733,844716964,DQEJ,GDGV,237765,1995,"$24,377.00",36322,11/15/2014,5/18/2020,JKAT,373553,42906
794798755666,995610283,PGQB,MCLK,2886,2011,"$27,468.00",50951,12/30/2020,11/5/2007,VICK,1139816,41904
513245838809,985552881,NAVX,UBHG,200779,1981,"$8,389.00",25371,1/24/2016,2/28/2014,OBYW,1372191,41840
902868839980,293835322,IDBT,PFGU,74810,1982,"$10,625.00",92177,7/19/2006,3/17/2015,NNLY,231318,41765
452983623211,193454264,JOLM,TUKJ,75959,1986,"$13,935.00",34327,12/15/2013,4/10/2017,XKQR,918309,38802
890877044228,729938087,QYNO,ADDU,172797,1984,"$12,417.00",4559,9/3/2007,9/20/2009,QSFV,1090035,39228
685171920579,335364422,BYMJ,QXEX,218381,2008,"$14,523.00",19895,1/5/2021,8/9/2017,DWCJ,677992,41548
348116529980,527758744,KKRC,VTUY,125908,1988,"$7,045.00",337,1/20/2006,7/12/2010,WFMF,299378,40871
946126295330,997690762,LMEO,XRNU,125762,2000,"$14,181.00",45873,10/21/2014,10/28/2015,RIGU,698110,39585
764642728519,968620436,OVQC,BBKF,105197,1990,"$29,846.00",31911,1/4/2011,2/16/2012,BMNI,402576,42534
802618527802,908978753,XOIG,PSJR,64060,2019,"$25,958.00",15450,12/12/2009,5/11/2014,YTHJ,1259441,38356
200961786372,588919188,FMSB,TGUU,185723,2015,"$16,365.00",35677,10/18/2016,1/9/2005,SOYU,1255440,41180
532332769588,143154252,TBGG,INCA,209416,2019,"$29,029.00",99999,5/25/2015,4/20/2019,KMFY,66696,41227
981703489459,689609021,LEJH,LROQ,70160,2012,"$27,588.00",69576,5/7/2017,3/28/2016,EXKA,712687,38893
144506092299,295791382,NGRA,BSTC,30495,1981,"$15,943.00",88119,11/11/2014,11/30/2017,GILY,700299,39351
377430730498,605319245,YJVH,VAGO,87645,1997,"$25,238.00",60253,2/23/2013,1/26/2016,YCEW,570022,38758
157046815039,701627426,GYNA,YLCY,40831,1993,"$24,773.00",98140,2/23/2020,3/7/2019,BPLM,65445,43882
946641382053,994157011,UGRU,KEME,34108,1984,"$27,990.00",42133,12/26/2005,4/7/2016,KAYY,695714,44094
107674734959,150623502,DUAK,JUYY,155736,1988,"$26,124.00",58836,8/31/2011,4/23/2011,CGEE,1154273,38932
543097549905,398426253,JIDE,DVQS,193940,2013,"$28,227.00",97523,2/11/2020,9/15/2014,CWPE,5962,39610
434588343340,317433379,YJPY,AXGE,132806,2008,"$18,455.00",42747,2/24/2018,7/17/2011,EPOC,91666,42849
559393904857,634988171,IVAN,PBCC,63456,1988,"$7,181.00",52283,1/24/2005,3/25/2019,NUNI,1183749,43647
756386004921,658182898,RECJ,IRNL,82782,1985,"$23,369.00",6099,11/4/2008,10/1/2017,VCHM,997884,41207
678982056565,915571492,JNAT,PCLP,169610,1998,"$14,538.00",11891,8/1/2018,9/21/2011,WPIJ,51972,39628
858813812047,144779452,TSNT,HFSJ,159224,2012,"$23,169.00",40545,8/16/2014,12/28/2008,UFLE,347742,41057
768845547024,881091366,UOMM,XYFL,53418,1986,"$27,003.00",36730,12/23/2018,5/20/2009,OPPS,374186,39946
537559980287,204176838,BRCN,VLHN,64774,2016,"$21,381.00",12164,6/14/2011,6/20/2017,ATFM,1073595,39564
832128634524,689350870,SSPQ,CJXY,48205,1994,"$14,744.00",9827,11/25/2018,7/9/2013,GKIT,1398359,40460
589748918474,644543612,AUJD,ACLJ,76672,1992,"$7,293.00",59760,12/19/2019,7/3/2019,JOLB,464871,41620
193029811105,797085409,NKKR,PFJW,75269,1992,"$22,842.00",84767,1/19/2011,4/6/2017,IMLT,716320,38637
312812775621,876358560,PBVR,REXD,217431,1996,"$21,973.00",50452,11/6/2014,12/26/2007,MQPE,1001182,41909
439260656849,470185245,RFXN,DROL,213677,2013,"$22,797.00",63326,3/12/2015,2/2/2008,BSPT,1284556,41883
886643822460,651138657,GHLT,ARDF,197318,2004,"$21,395.00",68846,12/25/2020,1/3/2020,OTVD,267035,40971
954736157606,680431218,FTQB,TPXC,107573,1991,"$27,318.00",21728,5/27/2015,4/23/2007,BSWW,1135932,40100
944785224179,728652425,BIBP,GEAT,2388,2018,"$20,259.00",15345,8/10/2011,4/4/2020,PEUA,578391,43457
836611993225,663842472,KUVC,CVOO,203444,1988,"$6,086.00",19387,11/4/2017,11/17/2007,GVBJ,609996,43994
902138606627,662765846,IDHD,QFFS,154723,1980,"$9,779.00",47961,1/4/2008,10/18/2011,AEPN,273795,40149
576336084138,930725273,EASJ,POEI,96936,2002,"$9,095.00",5222,9/26/2012,3/11/2005,QFBN,356586,44111
702304534383,341991405,TIME,ILXM,114994,2008,"$11,304.00",54652,3/27/2006,10/31/2018,ANFI,1268542,43210
159368085074,706993462,OGFA,NKYO,117969,2016,"$23,763.00",12848,1/2/2018,8/2/2008,TBXQ,589109,41184
487090568184,491669383,XYOY,HUGT,119513,2022,"$28,283.00",43887,3/4/2011,6/21/2011,NWRP,1124559,42009
388286819615,321890390,PKVS,VERL,213398,2015,"$28,117.00",68550,1/14/2009,2/16/2011,WCKH,829844,44321
616596161960,306613519,FOGP,JCQP,214939,1992,"$7,965.00",89718,11/8/2013,10/30/2018,UTQX,922998,39442
790107700401,630768169,UJGR,UBDF,202490,2017,"$16,325.00",44143,12/15/2006,2/8/2012,VAIJ,1492846,39570
281102997482,434929820,CYOG,QNTL,244470,2009,"$10,900.00",34065,1/19/2006,2/1/2010,BBTP,682115,42920
132040941955,310287096,AGYM,ORSG,61898,2016,"$28,169.00",72681,2/18/2019,12/29/2014,KHDO,785021,43833
929064158155,532301955,YSCX,DPDK,149825,2015,"$5,748.00",98475,12/27/2018,6/11/2005,GKGE,180211,39905
737216914444,594797896,FBYE,UFPH,241020,1982,"$7,259.00",18407,9/6/2006,2/9/2009,ALHG,1053045,41211
779908381349,990884778,XXRT,PEPA,52650,1983,"$15,291.00",76088,11/11/2006,3/19/2016,OXCO,89498,39386
979984435880,739600306,BVPB,YABI,211171,2012,"$5,045.00",95914,1/8/2016,10/8/2009,RDMH,132377,42776
920084019027,365417619,UWQV,DBKF,178408,1998,"$10,528.00",92718,12/10/2020,9/9/2011,TDAK,225491,41289
811455210091,422374303,NQYF,VOJI,104374,2017,"$20,586.00",67833,6/8/2006,2/17/2021,QCUQ,1162265,40879
577497178726,151441163,ERHW,VLAJ,150623,2020,"$6,025.00",45250,5/19/2020,8/31/2007,DEEC,196554,40948
752545596570,896813773,GNPY,YLIY,34013,2005,"$28,499.00",98596,6/21/2018,3/15/2011,IFFB,316661,44197
497802638119,654560202,IVSR,POXS,29763,1999,"$28,873.00",42438,1/16/2019,3/30/2017,TWVS,346647,40724
621684623495,131124915,PFAC,CJIM,106779,1991,"$16,291.00",95323,5/27/2005,4/10/2013,HCHV,1305306,39510
278246921678,446344171,ARWE,VXWH,18738,2012,"$29,673.00",4653,6/3/2013,1/14/2016,KVGL,696025,40572
385761279924,232666472,LKUA,PPMU,117115,1988,"$8,815.00",49223,12/4/2009,2/5/2013,CVSE,1210883,43024
756116011863,860307851,WRSQ,AMXE,7104,2008,"$8,535.00",87272,11/8/2011,3/21/2008,HQTE,1310264,38881
529230639069,433000034,VKXQ,NQOO,227555,1998,"$28,989.00",84195,7/9/2018,8/6/2017,AIGO,824655,42213
262294135779,801893684,XGMY,IEWT,71663,1992,"$22,490.00",9884,10/11/2012,4/10/2020,EHYU,1363511,40053
291357004180,784691774,SFOO,XKIM,116559,1996,"$9,130.00",87805,5/29/2014,4/14/2014,QGVJ,62965,39271
581796019040,248723545,QYWF,EIIU,49302,2007,"$8,408.00",27956,1/28/2013,7/31/2013,ABXE,466563,38516
984425019653,972384942,CCWN,BQSV,247487,2004,"$13,601.00",16066,4/2/2008,10/17/2007,CSKL,150362,43713
566005354600,403649785,UPIJ,YWUN,160041,2003,"$19,512.00",23432,8/27/2007,6/8/2008,BHPJ,306253,40085
355791550395,731273140,LYFQ,GLAA,140639,1982,"$12,511.00",32516,10/26/2008,11/11/2007,GYUL,785519,39917
802163308307,843179435,JQUC,BHQS,97416,1985,"$22,848.00",9128,11/4/2017,2/21/2010,PMFM,1417606,42682
418588114747,881796014,DLKW,USRO,216747,2002,"$5,515.00",27045,2/12/2014,4/17/2017,QXTI,125542,38525
308641647142,420344938,RRUN,LERQ,207268,1986,"$28,300.00",2765,7/12/2016,8/10/2007,NRHQ,52441,40904
144736519691,361106085,LPKW,SIFC,47868,2001,"$8,460.00",6498,5/18/2013,8/27/2010,JCDE,166445,41331
516754174899,834538931,BEOV,UHNO,136721,2004,"$9,840.00",88894,3/18/2016,12/28/2018,SYMJ,1068947,43131
280040201913,360888820,UXTQ,NSXX,131672,1996,"$16,447.00",10951,2/12/2019,5/28/2010,HFFT,691692,43266
956174000319,454520699,CVON,WSGX,200823,2014,"$16,468.00",30404,5/11/2007,3/20/2013,HFIF,1380507,39025
215105576152,164039100,MPJP,RISH,238925,2016,"$16,699.00",73078,9/18/2019,5/1/2011,RBSP,1305372,43856
249105074796,165849460,FNNH,XUDG,69759,2006,"$25,887.00",40315,4/10/2021,5/1/2011,JUOH,623884,39547
283688164179,526401274,DXMV,PRDV,247234,2015,"$11,200.00",47541,7/23/2020,7/31/2013,YAFL,1443358,44154
863695861581,434333289,CIFT,JGAV,149520,2008,"$14,403.00",74330,10/28/2007,9/18/2013,IGCC,616796,41990
688017868555,636472713,BMYV,ECAD,5808,1988,"$17,039.00",19732,1/17/2010,7/15/2014,TSNP,1293090,38875
888079366481,714437107,OOHY,OICQ,154936,2014,"$27,868.00",45241,3/2/2018,4/22/2005,NQVQ,621967,40663
290316282000,838173500,EXXM,OXDA,126822,2000,"$19,620.00",93567,8/25/2020,1/11/2012,XEYK,939383,42789
878991735647,250522493,QMUX,KRSH,189319,1994,"$28,231.00",2724,1/5/2009,3/16/2017,WHBO,1080031,40666
102974670889,447327831,BXRC,CSBT,139665,1995,"$27,664.00",23774,3/15/2012,7/10/2008,KHAI,43104,39107
562086209249,591657733,TAOQ,NFRG,126067,1995,"$13,376.00",21951,2/16/2009,6/5/2019,TLGL,409620,44304
443916512698,779531583,KMDQ,NXJC,21815,2001,"$7,293.00",24990,8/9/2020,12/9/2012,MFSP,97983,40600
821559491947,872714559,XVEE,TTPX,8077,2011,"$18,184.00",28283,1/18/2017,10/21/2010,WSPV,431981,42442
756047356038,429052272,XPTE,QTCY,221567,2008,"$20,390.00",66098,5/25/2005,4/8/2012,BPRG,526290,38683
404092945695,668547262,OYKI,WNFU,247035,1991,"$11,196.00",74583,8/21/2011,6/24/2005,QAKS,725501,43279
973225925768,859091201,NVUC,IYQU,70459,1986,"$7,973.00",59782,6/20/2018,8/19/2015,GDIE,130308,43332
173747125282,650030444,UXVB,RITU,143705,1992,"$24,035.00",24291,12/15/2009,11/21/2006,LBVF,811043,38675
